SEQPLT16,PSTATABB,PNAME,ORISPL,OPRNAME,OPRCODE,UTLSRVNM,UTLSRVID,BANAME,BACODE,NERC,SUBRGN,SRNAME,ISORTO,FIPSST,FIPSCNTY,CNTYNAME,LAT,LON,PM25 Annual 150m,PM25 Winter 150m,PM25 Spring 150m,PM25 Summer 150m,PM25 Fall 150m,SO2 Annual 150m,SO2 Winter 150m,SO2 Spring 150m,SO2 Summer 150m,SO2 Fall 150m,NOX Annual 150m,NOX Winter 150m,NOX Spring 150m,NOX Summer 150m,NOX Fall 150m,NH3 Annual 150m,NH3 Winter 150m,NH3 Spring 150m,NH3 Summer 150m,NH3 Fall 150m
5875,NC,"Perkins Solar, LLC",60629,Duke Energy Progress - (NC),3046,Cypress Creek Renewables,61060,Duke Energy Carolinas,DUK,SERC,SRVC,SERC Virginia/Carolina,,37,145,Person,36.43741,-78.97198,87980.45708,112491.2035,69470.29972,69941.42325,99931.45248,24573.86893,24681.82819,28736.16794,29506.52364,15154.61836,6257.518728,15076.41762,5066.269687,1678.707176,3048.678293,68877.39447,97469.84452,52087.93284,63031.46645,62779.62348
5876,NC,Phelps 158 Solar Farm,61134,Virginia Electric & Power Co,19876,"Phelps 158 Solar Farm, LLC",60755,"PJM Interconnection, LLC",PJM,SERC,SRVC,SERC Virginia/Carolina,PJM,37,131,Northampton,36.442636,-77.161514,84639.04814,104705.3726,74617.66506,66471.55406,92633.39578,27830.84681,28682.30786,36649.428,28856.50836,16947.85967,7324.090727,17016.11741,7111.744353,1912.586387,3083.33696,60062.88033,89876.04111,53877.18014,40479.26856,55809.18903
5877,NC,Pike Road Solar,60360,"Duke Energy Carolinas, LLC",5416,"Enerparc Solar Development, LLC",60147,Duke Energy Carolinas,DUK,SERC,SRVC,SERC Virginia/Carolina,,37,037,Chatham,35.824811,-79.503656,105618.5155,126173.9261,91397.19424,88503.37964,116320.612,23980.9729,25285.69858,27755.95009,27132.58156,15575.49323,6737.248592,14750.57652,6083.775978,2005.851616,3892.80495,67867.88067,102866.409,49576.11802,48802.75727,70028.76835
5878,NC,Pikeville Farm,61404,Duke Energy Progress - (NC),3046,"Pikeville Farm, LLC",61039,Duke Energy Progress East,CPLE,SERC,SRVC,SERC Virginia/Carolina,,37,191,Wayne,35.478155,-77.979166,95318.47118,117632.2337,77094.30622,81175.31715,105232.3656,24089.088,29256.55321,27276.27666,23771.40455,15910.28104,6798.996251,16239.38457,5516.206901,1910.795509,3259.352486,56181.83249,95535.64275,35172.13419,29445.05653,64224.20591
5879,NC,"Pine Valley Solar Farm, LLC",60298,Duke Energy Progress - (NC),3046,Calvert Energy LLC,60096,Duke Energy Carolinas,DUK,SERC,SRVC,SERC Virginia/Carolina,,37,125,Moore,35.21812,-79.529333,88599.70476,110179.3321,74535.56051,68666.59951,100863.6894,23436.01199,27271.57829,27051.56896,23915.17774,15314.41783,6122.914799,14427.70929,5161.694035,1507.008747,3183.267403,56492.1363,87683.7203,41761.2082,38831.10319,57213.72044
5880,NC,Pineville Delivery 1,56345,Town of Pineville - (NC),15062,North Carolina Mun Power Agny #1,13630,Duke Energy Carolinas,DUK,SERC,SRVC,SERC Virginia/Carolina,,37,119,Mecklenburg,35.084775,-80.893414,116885.5936,133594.3132,104262.2429,103087.4497,126522.3133,23250.87804,22738.9039,28146.28385,28222.74783,13725.75003,6009.036622,12355.19854,5927.164487,2369.690948,3163.121674,74589.46825,101223.1479,64579.4676,59826.87847,72596.91198
5881,NC,Pinewood Solar Center LLC,59160,,-9999,Coronal Development Services,58695,No balancing authority,NA,SERC,SRVC,SERC Virginia/Carolina,,37,157,Rockingham,36.318056,-79.823056,103506.5616,124291.1738,87526.23862,88489.38943,113670.8538,24140.77828,23638.18587,27677.03873,30292.21468,14770.18497,6315.532504,14073.63538,5672.937714,2038.518294,3308.799101,75354.63425,104728.1715,56588.67999,68474.68275,71465.00634
5882,NC,Plant Rowan County,7826,"Duke Energy Carolinas, LLC",5416,Southern Power Co,17650,Duke Energy Carolinas,DUK,SERC,SRVC,SERC Virginia/Carolina,,37,159,Rowan,35.7314,-80.6019,105482.947,123005.3581,89853.27459,93381.47816,115629.5029,24210.16427,23840.8547,28385.70247,30094.79635,14324.44445,6315.261,13418.05314,6083.997817,2442.530115,3139.792921,72256.54826,100196.8965,58977.78774,58539.00985,71167.23599
5883,NC,Plymouth Solar LLC,58480,Virginia Electric & Power Co,19876,SunEnergy1,58466,"PJM Interconnection, LLC",PJM,SERC,SRVC,SERC Virginia/Carolina,PJM,37,187,Washington,35.875,-76.710556,69874.04179,89360.74105,51510.998,61812.14704,76611.06185,25321.019,29570.05811,28670.76517,26704.73512,16085.7157,5794.759276,14920.75324,4441.74466,1652.970895,1990.866137,47339.85426,72060.36612,37250.88407,34609.96177,45110.46335
5884,NC,Pollocksville Solar,59917,Duke Energy Progress - (NC),3046,Cypress Creek Renewables,61060,Progress Energy Carolinas - EAST,CPLE,SERC,SRVC,SERC Virginia/Carolina,,37,103,Jones,34.998,-77.219,67896.72561,85192.67413,54892.42641,56216.58561,75019.66774,24007.72495,28772.23303,27677.70678,23429.30207,15896.81029,4650.333591,11573.42954,3929.474247,1234.281239,1715.36892,42763.86125,63128.91713,35406.66172,32244.49106,40049.95442
5885,NC,Porter Solar,59504,Duke Energy Progress - (NC),3046,Porter Solar LLC,60009,Progress Energy Carolinas - EAST,CPLE,SERC,SRVC,SERC Virginia/Carolina,,37,049,Craven,35.2167,-77.0743,73751.07369,91051.82624,62633.58341,61594.49735,79485.8585,24547.53684,27813.77679,29916.44959,24430.89449,15836.17571,5007.324866,12271.98044,4398.101447,1314.924058,1878.564057,46895.24206,68083.6712,40677.69359,36548.70009,42049.29557
5886,NC,PPG Industries Shelby NC Works,54363,"Duke Energy Carolinas, LLC",5416,PPG Industries Inc Shelby,50035,Duke Energy Carolinas,DUK,SERC,SRVC,SERC Virginia/Carolina,,37,045,Cleveland,35.3264,-81.6292,97517.88665,114777.39,83220.50516,82515.88008,109482.7138,23251.48208,23270.74733,27153.53562,28696.77491,13682.38573,5645.149398,12362.28841,5059.940743,2065.899366,2904.456538,65737.14764,88847.99412,53321.1357,55211.18666,65388.74601
5887,NC,Princeton,59533,Duke Energy Progress - (NC),3046,"ESA Princeton NC, LLC",59277,Progress Energy Carolinas - EAST,CPLE,SERC,SRVC,SERC Virginia/Carolina,,37,101,Johnston,35.504444,-78.192222,90040.65652,109481.0719,75363.97263,77653.42728,97496.55204,23410.61094,29420.76827,26732.20295,22214.19466,15166.33836,6440.904113,15264.07127,5452.646209,1784.51546,2951.754455,49431.15297,84949.1542,28169.61946,24333.89336,59747.68109
5888,NC,Progress Manis I,58529,Duke Energy Progress - (NC),3046,Greenbacker Renewable Energy Corporation,60025,Progress Energy Carolinas - EAST,CPLE,SERC,SRVC,SERC Virginia/Carolina,,37,165,Scotland,34.756389,-79.447222,82846.75431,101582.4085,69232.17524,67375.0474,93008.24994,23847.67007,29092.11964,27554.82776,23438.34202,15126.95276,6150.715471,14658.60332,5154.069019,1603.102517,2950.856251,50777.97396,79071.33981,36944.93752,33020.18141,53628.05162
5889,NC,"Progress Solar 1, LLC",58493,Duke Energy Progress - (NC),3046,"O2energies, Inc.",58477,Progress Energy Carolinas - EAST,CPLE,SERC,SRVC,SERC Virginia/Carolina,,37,069,Franklin,35.948056,-78.250833,100365.1074,123452.0088,81355.18062,85390.73253,111166.5317,24128.52494,26303.16887,28238.41482,26023.83698,15764.72704,6656.526259,15779.96835,5504.839774,1773.827428,3368.339602,64454.28832,102218.0913,46267.06816,45192.46526,63974.44067
5890,NC,"Progress Solar II, LLC",58494,Duke Energy Progress - (NC),3046,"O2energies, Inc.",58477,Progress Energy Carolinas - EAST,CPLE,SERC,SRVC,SERC Virginia/Carolina,,37,155,Robeson,34.476111,-79.0975,80743.60427,96988.95468,68466.68819,68960.88605,88351.63476,23897.121,29430.80088,27734.13446,23404.7208,14845.71009,5712.504034,13813.51595,4856.350934,1581.71884,2354.041703,46466.40693,71983.22071,32464.41717,29555.08342,51490.30556
5891,NC,"Progress Solar III, LLC",58495,Duke Energy Progress - (NC),3046,"O2energies, Inc.",58477,Progress Energy Carolinas - EAST,CPLE,SERC,SRVC,SERC Virginia/Carolina,,37,155,Robeson,34.714167,-79.353889,88106.26648,104952.3498,75963.74306,75739.46163,95584.62449,23909.39222,29541.29086,27765.28653,23054.91564,15121.67639,6159.178993,14663.08899,5305.380759,1653.482031,2755.779486,50275.14771,79894.48556,33654.48798,31612.03706,55527.91554
5892,NC,Quail Holdings,60434,EnergyUnited Elec Member Corp,21632,"Quail Holdings, LLC",60229,Duke Energy Carolinas,DUK,SERC,SRVC,SERC Virginia/Carolina,,37,059,Davie,35.8653,-80.57,105482.947,123005.3581,89853.27459,93381.47816,115629.5029,24210.16427,23840.8547,28385.70247,30094.79635,14324.44445,6315.261,13418.05314,6083.997817,2442.530115,3139.792921,72256.54826,100196.8965,58977.78774,58539.00985,71167.23599
5893,NC,Queens Creek,6438,"Duke Energy Carolinas, LLC",5416,"Duke Energy Carolinas, LLC",5416,Duke Energy Carolinas,DUK,SERC,SRVC,SERC Virginia/Carolina,,37,113,Macon,35.27127,-83.676016,67645.30534,83010.27504,50855.58618,54081.49405,82507.68917,21322.27397,21475.84522,23415.98747,27653.0693,12561.37487,3564.421552,6816.736146,3475.090839,1498.658524,2363.305024,57665.68454,71004.83574,40563.82283,56082.76088,62668.75549
5894,NC,Quincy Solar,59506,Duke Energy Progress - (NC),3046,Quincy Solar LLC,60010,Progress Energy Carolinas - EAST,CPLE,SERC,SRVC,SERC Virginia/Carolina,,37,051,Cumberland,35.0717,-78.8078,86794.7365,104769.8608,73042.45264,75681.50491,93507.40963,23139.21088,29123.47431,26563.51118,21777.74991,15008.79482,6308.063694,14787.32514,5436.503053,1727.534355,2959.084418,46767.02133,79097.27241,26035.39712,24445.9518,56927.73889
5895,NC,QVC Inc,56966,Edgecombe-Martin County E M C,5656,QVC Inc,56237,"PJM Interconnection, LLC",PJM,SERC,SRVC,SERC Virginia/Carolina,PJM,37,065,Edgecombe,35.9222,-77.6731,86561.05586,109706.42,66553.98005,73217.15134,96613.12076,25473.69224,30070.6977,29173.05246,26060.41267,16390.0034,6763.493762,16863.34093,5337.542995,1793.482296,2849.14348,55860.79714,91098.60646,38253.76773,35733.08195,58039.86984
5896,NC,Raeford Farm,58274,Duke Energy Progress - (NC),3046,"Heelstone Energy Holdings, LLC",59462,Progress Energy Carolinas - EAST,CPLE,SERC,SRVC,SERC Virginia/Carolina,,37,093,Hoke,34.968889,-79.211944,88106.26648,104952.3498,75963.74306,75739.46163,95584.62449,23909.39222,29541.29086,27765.28653,23054.91564,15121.67639,6159.178993,14663.08899,5305.380759,1653.482031,2755.779486,50275.14771,79894.48556,33654.48798,31612.03706,55527.91554
5897,NC,Railroad Farm,58316,Duke Energy Progress - (NC),3046,Railroad Farm LLC,58284,Progress Energy Carolinas - EAST,CPLE,SERC,SRVC,SERC Virginia/Carolina,,37,155,Robeson,34.82,-78.970833,88106.26648,104952.3498,75963.74306,75739.46163,95584.62449,23909.39222,29541.29086,27765.28653,23054.91564,15121.67639,6159.178993,14663.08899,5305.380759,1653.482031,2755.779486,50275.14771,79894.48556,33654.48798,31612.03706,55527.91554
5898,NC,Railroad Farm 2,61095,Duke Energy Progress - (NC),3046,"Railroad Farm 2, LLC",60708,Progress Energy Carolinas - EAST,CPLE,SERC,SRVC,SERC Virginia/Carolina,,37,155,Robeson,34.807903,-78.950494,88106.26648,104952.3498,75963.74306,75739.46163,95584.62449,23909.39222,29541.29086,27765.28653,23054.91564,15121.67639,6159.178993,14663.08899,5305.380759,1653.482031,2755.779486,50275.14771,79894.48556,33654.48798,31612.03706,55527.91554
5899,NC,Rams Horn Solar Center LLC,58810,Greenville Utilities Comm,7639,Cypress Creek Renewables,61060,Progress Energy Carolinas - EAST,CPLE,SERC,SRVC,SERC Virginia/Carolina,,37,147,Pitt,35.64,-77.316111,84051.09046,105328.229,65871.12928,71470.97331,93346.2093,24310.52576,28736.12874,27481.24227,24792.58674,16015.72727,5760.621414,14662.50151,4403.287683,1543.381645,2235.0721,52303.26055,82258.40985,37573.76867,36144.31703,53016.27244
5900,NC,"Red Hill Solar Center, LLC",59760,Duke Energy Progress - (NC),3046,"Heelstone Energy Holdings, LLC",59462,Progress Energy Carolinas - EAST,CPLE,SERC,SRVC,SERC Virginia/Carolina,,37,185,Warren,36.404382,-78.141105,87152.7034,111891.0248,66739.56584,70828.91319,99054.14263,24567.16734,25595.90742,28916.55521,27764.98921,15799.08547,6379.33264,15682.57604,4986.21067,1622.335014,3050.670806,61467.53294,94477.89625,43354.14515,48227.48426,59650.6743
5901,NC,"Red Oak Solar Farm, LLC",60929,Duke Energy Progress - (NC),3046,"Heelstone Energy Holdings, LLC",59462,Duke Energy Carolinas,DUK,SERC,SRVC,SERC Virginia/Carolina,,37,127,Nash,35.993015,-77.933518,90908.79635,115019.8397,68973.22286,77654.30809,101857.8177,24806.43948,28828.58089,27842.31128,26079.58683,16296.69362,6894.454436,16815.36432,5285.160308,1902.375712,3349.70342,59180.40104,96250.10249,38729.41254,40222.78014,60992.06664
5902,NC,"Red Toad 1425 A Powatan Road, LLC",60129,Duke Energy Progress - (NC),3046,"Heelstone Energy Holdings, LLC",59462,Duke Energy Carolinas,DUK,SERC,SRVC,SERC Virginia/Carolina,,37,101,Johnston,35.604208,-78.370875,118171.8788,139783.2244,103711.9882,101456.0413,127641.3839,24037.95852,27507.33271,28361.88663,23606.35534,16516.45258,7159.112321,16112.13849,6396.160249,1973.461198,3919.396818,68759.56093,113436.2327,48110.51879,40756.79529,72527.57604
5903,NC,Redmon Solar Farm LLC,59114,"Duke Energy Carolinas, LLC",5416,Redmon Solar Farm LLC,58920,Duke Energy Carolinas,DUK,SERC,SRVC,SERC Virginia/Carolina,,37,159,Rowan,35.710833,-80.665833,105482.947,123005.3581,89853.27459,93381.47816,115629.5029,24210.16427,23840.8547,28385.70247,30094.79635,14324.44445,6315.261,13418.05314,6083.997817,2442.530115,3139.792921,72256.54826,100196.8965,58977.78774,58539.00985,71167.23599
5904,NC,Reidsville Energy Center,61240,"Duke Energy Carolinas, LLC",5416,"NTE Carolinas II, LLC",60835,Duke Energy Carolinas,DUK,SERC,SRVC,SERC Virginia/Carolina,,37,157,Rockingham,36.334261,-79.832151,103506.5616,124291.1738,87526.23862,88489.38943,113670.8538,24140.77828,23638.18587,27677.03873,30292.21468,14770.18497,6315.532504,14073.63538,5672.937714,2038.518294,3308.799101,75354.63425,104728.1715,56588.67999,68474.68275,71465.00634
5905,NC,Reventure Park,58865,"Duke Energy Carolinas, LLC",5416,Clean Energy LLC,58748,Duke Energy Carolinas,DUK,SERC,SRVC,SERC Virginia/Carolina,,37,119,Mecklenburg,35.294444,-80.998889,116433.8747,132447.0125,103239.3577,104275.3535,125717.2122,23757.25357,23176.53617,27968.3568,29610.71654,14096.80183,6347.163899,12931.33326,6463.54812,2498.538841,3298.272251,76893.18299,104367.7333,62957.82954,64676.57959,75442.91959
5906,NC,Rhodhiss,2730,"Duke Energy Carolinas, LLC",5416,"Duke Energy Carolinas, LLC",5416,Duke Energy Carolinas,DUK,SERC,SRVC,SERC Virginia/Carolina,,37,027,Caldwell,35.774234,-81.437773,100753.0822,117800.09,85412.25305,88128.12602,111601.6807,22577.77169,22879.51207,25075.11217,28948.20358,13233.49918,6007.215057,12926.58555,5689.401914,2116.495826,3080.03773,67004.65475,89667.31839,47695.12533,60073.46332,70270.76359
5907,NC,Rhubarb One,59216,Duke Energy Progress - (NC),3046,Rhubarb One LLC,59010,Progress Energy Carolinas - EAST,CPLE,SERC,SRVC,SERC Virginia/Carolina,,37,155,Robeson,34.529722,-79.284167,80743.60427,96988.95468,68466.68819,68960.88605,88351.63476,23897.121,29430.80088,27734.13446,23404.7208,14845.71009,5712.504034,13813.51595,4856.350934,1581.71884,2354.041703,46466.40693,71983.22071,32464.41717,29555.08342,51490.30556
